galaxy,npts,chi2,chi2_dof_like,median_abs_pull,p90_abs_pull,mean_pull,vobs_mean,vpred_mean,vpred_vobs_ratio,gbar_mean_si,gcos_mean_si,slope_mean,eta_linear,eta_amp,eta_g1,eta_vt,eta_s,A_eff,g1_eff,T,T_label,Vflat,SBeff,Q,xV,xS,xT,zV,zS,zT,uS
UGC05918_rotmod,8,7.7255618912687085,1.1036516987526725,0.7670322781305621,1.5268741492088955,-0.022621682209259142,35.2875,35.37640321108239,1.0025193967008825,2.2794260588460652e-12,1.4869170450943946e-11,0.11239745035319143,0.027065259111484934,0.08117595707508089,0.034056227854676935,0.08117595707508089,0.022642242758413995,0.9033970703443334,2.27750435742235e-10,10.0,Im,0.0,5.36,2.0,0.0,-2.926206210905381,-1.0,0.0,-0.8781928959730635,-0.5454545454545455,-0.7255972959851227
NGC2976_rotmod,27,29.932401192603383,1.1512461997155148,0.780364066909589,1.6292750038960815,-0.0065186744904758,51.159259259259265,50.967123637353566,0.9962443627079897,3.864650706620396e-11,4.595733509289483e-11,0.36763913435779877,-0.04320945413792648,-0.12954774810718836,-0.07800022584630364,-0.12954774810718836,-0.024769911286338566,0.7317496703752788,2.0360747449860988e-10,5.0,Sc,85.4,308.2,2.0,-0.15782408519356708,1.125578736897924,0.6666666666666666,-0.23746602507836953,0.45895768401739234,0.36363636363636365,0.9994180732755986
UGC04499_rotmod,9,11.403738899077936,1.425467362384742,0.6128619698740666,1.8247252846553312,-0.30343712320925526,60.888888888888886,61.9059937454241,1.0167042768409067,8.204668408804728e-12,2.2819394469727776e-11,-0.4211107572573804,-0.04159812969315433,-0.12472245728109085,-0.07490745967328631,-0.12472245728109085,-0.023937388595121754,0.7352891078868995,2.042381595863461e-10,8.0,Sdm,72.8,33.79,1.0,-0.3174542307854511,-1.0850052852618928,-0.3333333333333333,-0.47764949333604706,-0.270568622395089,-0.18181818181818182,0.8736626686179778
UGC05005_rotmod,11,15.713044329409051,1.5713044329409052,1.0726225416219173,1.9504977966867045,-1.081606538317315,69.67272727272729,80.89619022313242,1.1610883252276312,4.100475799091925e-12,1.9599019536501472e-11,-0.6493921228366021,0.02530152814203161,0.07588839136096812,0.1238097376446984,0.07588839136096812,-0.023027440391070634,0.8986329054861754,2.4913725242905416e-10,10.0,Im,98.9,25.63,1.0,-0.011060947359424835,-1.3614066456121117,-1.0,-0.01664257517996856,-0.36178526988839227,-0.5454545454545455,0.7648994999961161
UGC09992_rotmod,5,6.417484429024677,1.6043711072561693,0.8297824504703669,1.6384812255740349,-0.7239171452853601,32.02,36.117371042315135,1.127962868279673,5.971794087448733e-12,1.422708308628201e-11,-0.5624276203318794,-0.14684414908461882,-0.437393091939301,-0.3930282965039213,-0.437393091939301,-0.021318426162352907,0.5378572182110728,1.4858629863344984e-10,10.0,Im,33.6,20.18,2.0,-1.0906441190189327,-1.6004781710626284,-1.0,-1.6410101373366464,-0.44068250481905524,-0.5454545454545455,0.6128455220334711
UGC06930_rotmod,10,14.879638820722427,1.6532932023024918,1.1373959985272444,1.7657407390048576,-0.10605877256957301,97.56,98.48129818196186,1.009443400799117,9.97523194639903e-12,2.9066033158741644e-11,-0.9689038715658421,0.011086326143033242,0.033257615913128646,0.08457107974886287,0.033257615913128646,-0.024657440188359196,0.8611285867808278,2.3955075169741463e-10,7.0,Sd,107.2,73.93,1.0,0.0695260626486103,-0.3020514864190826,0.0,0.1046106347853435,-0.012181975592427141,0.0,0.9805896498622301
UGC05750_rotmod,11,16.974994873193427,1.6974994873193427,1.0105937113287604,1.5669680503369312,-1.0895133526589669,48.7,57.79283745098738,1.1867112412933754,2.9390987467648517e-12,1.5839051689976903e-11,0.10397368937181146,0.009021753037161644,0.02706452483661599,-0.015283036884507814,0.02706452483661599,0.02034909343879258,0.8558120190013347,2.1678610683486134e-10,8.0,Sdm,0.0,6.87,1.0,0.0,-2.6780060797538336,-0.3333333333333333,0.0,-0.7962830824961835,-0.18181818181818182,-0.546705653803296
UGC07690_rotmod,7,10.718176744624879,1.786362790770813,0.7219821383223087,2.0286246248609268,0.7644135712875368,56.47142857142857,53.17680607917929,0.9416585948754239,1.8997161743579525e-11,3.0492500787631316e-11,-1.0662932239152878,-0.06145272035099043,-0.1841264387635519,-0.13259714447794474,-0.1841264387635519,-0.024761152275027225,0.6928820512270903,1.9278914467792901e-10,10.0,Im,57.4,184.01,2.0,-0.5551258826625707,0.6098199179701915,-1.0,-0.8352561436508499,0.2887494393181505,-0.5454545454545455,0.9979284199377236
UGC01281_rotmod,25,44.25015407544058,1.843756419810024,1.2121901586389943,2.1586319260860547,0.9194199413699919,34.4312,30.07025815602609,0.8733433094410329,3.027121727952776e-12,1.21341217683751e-11,56.33068770166454,-0.08572796997838458,-0.2565557173073322,-0.2303617265695257,-0.2565557173073322,-0.012586886786272957,0.6444714386690319,1.7483322070465332e-10,8.0,Sdm,55.2,13.83,1.0,-0.5942072327050416,-1.9783300403114246,-0.3333333333333333,-0.8940589102748392,-0.5653793612971926,-0.18181818181818182,0.24311757281141574
F565-V2_rotmod,7,11.36906560921841,1.8948442682030684,1.305070983103538,1.6970617826463832,1.0233939012833635,60.47142857142857,54.065675113303215,0.8940697514602469,2.970063428587225e-12,1.701101391218404e-11,0.0794288836229076,0.027065259111484934,0.08117595707508089,0.03908199210512942,0.08117595707508089,0.02022723367224064,0.9033970703443334,2.288979368599338e-10,10.0,Im,0.0,6.93,2.0,0.0,-2.6693103727862795,-1.0,0.0,-0.7934133671078099,-0.5454545454545455,-0.5391527576518504
UGC07323_rotmod,10,17.382118460666167,1.931346495629574,1.259441265105401,1.703196872985175,-1.2401866806166102,60.1,64.89952245398628,1.0798589426620013,1.2774906628842274e-11,3.3281605704341716e-11,0.04849383642518739,0.009021753037161644,0.02706452483661599,0.07823773766586828,0.02706452483661599,-0.02459004596966532,0.8558120190013347,2.380383890508961e-10,8.0,Sdm,0.0,61.49,1.0,0.0,-0.48629562602271303,-0.3333333333333333,0.0,-0.07298534035748049,-0.18181818181818182,0.9696105384096502
UGC07608_rotmod,8,13.620835298896177,1.9458336141280252,1.415558697523764,1.5817874428670509,1.0776920282055964,49.225,42.015240331304554,0.8535345928147192,3.664877951081518e-12,1.888851886108273e-11,0.2893981675576013,0.027065259111484934,0.08117595707508089,0.11909606304913867,0.08117595707508089,-0.018221586989035757,0.9033970703443334,2.47965663904271e-10,10.0,Im,0.0,16.48,1.0,0.0,-1.8030226615067657,-1.0,0.0,-0.5075252633465241,-0.5454545454545455,0.433340359454008
NGC4183_rotmod,23,43.73536713224411,1.987971233283823,1.1988441519540936,1.8503110108764518,0.030769849655379978,101.89999999999999,101.54166915112697,0.996483504917831,1.062026318714217e-11,2.9187417637908415e-11,-1.0266758757161172,0.007043392062343086,0.021129826775707728,0.07252087871844788,0.021129826775707728,-0.024694723270903596,0.8507480744256317,2.3668143959663903e-10,6.0,Scd,110.6,86.46,1.0,0.10074990310014294,-0.14548830674860574,0.3333333333333333,0.15159079798801847,0.03948625191679133,0.18181818181818182,0.9867598332574488
UGC10310_rotmod,7,13.21681534315096,2.2028025571918266,1.108700314722542,1.9588026411389998,0.5739355231215032,62.74285714285714,59.838743395862345,0.9537140340870592,6.861419125868467e-12,2.1374295513332763e-11,-0.15519968529827896,-0.03567270089303835,-0.1069727307785488,-0.05817694346852474,-0.1069727307785488,-0.023447631812431494,0.7484568042485922,2.076839136724638e-10,9.0,Sm,71.4,28.37,1.0,-0.33687231664255257,-1.2598379371673314,-0.6666666666666666,-0.506866425957332,-0.3282660532578425,-0.36363636363636365,0.8120486098833412
NGC7814_rotmod,18,38.53215994051533,2.266597643559725,0.9501402904331097,2.2051369174339035,0.7685787486184097,224.61111111111111,223.4870557701192,0.9949955488157669,4.2952189133642265e-10,7.073047969014156e-11,-1.795071736845148,0.07981596724595982,0.2389407194254096,0.2904953154623424,0.2389407194254096,-0.02477331041780961,1.057779250411163,2.943264533891668e-10,2.0,Sab,218.9,2709.13,1.0,0.7834448185407259,3.2992126431331306,1.6666666666666667,1.1787904659731476,1.1762898908970014,0.9090909090909092,0.9999972480052931
UGCA281_rotmod,7,13.647913269590681,2.274652211598447,1.482549930301824,1.8371479780389697,-1.2944951155086195,22.114285714285717,24.21413861919658,1.0949545887233594,7.910720847939019e-12,2.8059532559809694e-11,-0.4464076327329517,0.036087012148646576,0.10821406579165052,0.12293326756038123,0.10821406579165052,-0.007072955324059056,0.9281564333591221,2.4891898674605454e-10,11.0,BCD,0.0,12.5,3.0,0.0,-2.0794415416798357,-1.3333333333333333,0.0,-0.5987476926474969,-0.7272727272727273,0.12292614428881844
UGC02023_rotmod,5,9.158775008528371,2.289693752132093,1.1690262896635861,1.7622578583170183,-1.277487483266835,37.48,48.581366229588795,1.2961944031373747,7.937335271324936e-12,2.7638113311129357e-11,0.0719846228752492,0.027065259111484934,0.08117595707508089,0.12975709021898432,0.08117595707508089,-0.02334448496038415,0.9033970703443334,2.5062337437375934e-10,10.0,Im,0.0,27.59,2.0,0.0,-1.2877167977588968,-1.0,0.0,-0.3374665007370937,-0.5454545454545455,0.8000236554982879
UGC07261_rotmod,7,14.50514572771521,2.417524287952535,1.3852298556415898,1.88415488613647,1.2954815115730347,67.2,59.86757464449663,0.8908865274478664,9.85801802981911e-12,2.504723149303658e-11,-0.644439169836188,-0.037489891516180124,-0.11241701241349705,-0.062051661026714215,-0.11241701241349705,-0.024201847752099274,0.7443930667179686,2.0688075417854853e-10,8.0,Sdm,74.7,39.16,2.0,-0.29169009384931976,-0.9375143683257818,-0.3333333333333333,-0.4388841351824153,-0.22189437939723014,-0.18181818181818182,0.9104253610894215
NGC4138_rotmod,7,15.25582080436888,2.542636800728147,0.40461327566602834,2.4041495133995716,0.8090121088135851,165.57142857142858,157.88203839195094,0.9535584717374086,7.673810325650401e-11,4.794531808726203e-11,-1.770086637956269,-0.001394901978666395,-0.004184703221868638,0.04736984685165424,-0.004184703221868638,-0.024773288331208024,0.8294820915918097,2.3080289280746343e-10,0.0,S0,147.3,1909.11,2.0,0.3873011374804933,2.9492222578690983,2.3333333333333335,0.5827428780152537,1.0607877473539176,1.272727272727273,0.9999934827353952
F568-3_rotmod,18,48.68460880593249,2.863800517996029,0.9438094886144249,3.008296786235228,0.6071983002210595,74.81666666666666,68.78941714152488,0.9194397479375124,5.555391134312673e-12,2.1422901575256634e-11,-0.046695222417143724,0.0,0.0,0.047097781392197405,0.0,-0.02263169626202077,0.8329605009523231,2.3074010785358377e-10,7.0,Sd,0.0,23.81,1.0,0.0,-1.43506452548932,0.0,0.0,-0.3860934891220103,0.0,0.7245688416210545
NGC0100_rotmod,21,57.28220618214834,2.864110309107417,1.3729946674467648,2.355379965702493,0.902176008218751,67.34333333333333,61.97251864626743,0.920247269904481,8.117158851068152e-12,2.3087658951049536e-11,-0.7193165767856972,-0.029224414452397582,-0.08764829229065914,-0.036425927576859696,-0.08764829229065914,-0.024613664715366187,0.7630609658632465,2.122507362462783e-10,6.0,Scd,88.1,64.99,1.0,-0.12669765304595768,-0.43093677408183395,0.3333333333333333,-0.19063242482084902,-0.05471607830780427,0.18181818181818182,0.9734330122544089
NGC2683_rotmod,11,29.046743135103902,2.90467431351039,1.17487833560034,2.778498898186979,0.4268588906138064,177.63636363636363,176.88825354499608,0.9957885307036627,5.118487893501825e-11,4.820199650346587e-11,-2.0628303651686983,0.03276315006338237,0.09825429653232035,0.14980864271889474,0.09825429653232035,-0.024773190358281204,0.9189580921614492,2.556994839859865e-10,3.0,Sb,154.0,1139.8,2.0,0.43178241642553783,2.4334379014128076,1.3333333333333333,0.6496705113262715,0.8905710748823326,0.7272727272727273,0.9999767808585985
UGC05829_rotmod,11,29.7213685451524,2.9721368545152402,1.0260804407247173,2.6630148580617155,-0.8628450200503905,46.36363636363637,50.72963216509133,1.0941685368941267,3.854992220191788e-12,1.8589803487904594e-11,0.9243531470658986,0.027065259111484934,0.08117595707508089,0.07129715271230173,0.08117595707508089,0.004747019778035289,0.9033970703443334,2.3639198350742636e-10,10.0,Im,0.0,10.59,2.0,0.0,-2.245260026374776,-1.0,0.0,-0.6534703114042469,-0.5454545454545455,-0.08050458775778359
NGC4010_rotmod,12,32.98459482136501,2.9985995292150007,1.200065408910027,2.8134206114106513,-0.9891747006926584,98.8,104.503769775445,1.0577304633142206,2.3408999736477296e-11,4.7774922741865454e-11,-0.5675173815895652,0.0365987730804222,0.10974732252738612,0.14125502019896075,0.10974732252738612,-0.015140259743461911,0.9295806270106324,2.535216545651109e-10,7.0,Sd,125.8,14.75,2.0,0.2295231582782488,-1.9139271032022627,0.0,0.3453462251526536,-0.5441254137609856,0.0,0.3161886500770102
UGC07524_rotmod,31,90.15825604495639,3.0052752014985464,1.464440642012054,2.2891195284373778,0.4480566627256266,62.73870967741935,61.01809906307819,0.9725749760683963,5.024584508115671e-12,1.9267264087651876e-11,0.05146964495170225,-0.018537727845071742,-0.05560681396965075,-0.006491489380880129,-0.05560681396965075,-0.02360117769980068,0.7879064852291844,2.1870039463750142e-10,9.0,Sm,79.5,29.71,1.0,-0.2294131643278051,-1.213686496513575,-0.6666666666666666,-0.34518072553222184,-0.3130353767948623,-0.36363636363636365,0.8305346221007107
UGC07866_rotmod,7,19.390227236369224,3.2317045393948707,1.6838994270282892,2.258034343393854,-1.5346806834255062,24.771428571428572,31.01757895297038,1.25215139948554,4.413955308939449e-12,2.076058831699772e-11,-0.013112791299133167,0.027065259111484934,0.08117595707508089,0.12709159584916874,0.08117595707508089,-0.022063646305513093,0.9033970703443334,2.499562287119226e-10,10.0,Im,0.0,21.92,2.0,0.0,-1.5177707239082765,-1.0,0.0,-0.4133877909197083,-0.5454545454545455,0.6725213281250535
NGC2366_rotmod,26,90.36141191039103,3.6144564764156413,1.3111629824460396,2.78783415659362,-1.486304715612412,40.492692307692316,44.19671093372202,1.0914737552614169,5.991811987819538e-12,1.7191699245283078e-11,-0.3687582368217115,-0.08282445084752135,-0.2479067406559855,-0.1983607541602953,-0.2479067406559855,-0.02380812183136951,0.6500696315165577,1.8051853642423356e-10,10.0,Im,50.2,31.98,3.0,-0.6891551592904078,-1.140059478582283,-1.0,-1.0369199107869382,-0.2887373424721942,-0.5454545454545455,0.8566287218285992
F563-1_rotmod,17,57.92820839143118,3.6205130244644486,1.3417409854078124,2.5422468507406646,1.4435109890822082,88.95294117647059,71.58652084099748,0.804768452782011,3.307140945658262e-12,1.81905005456962e-11,-0.642032590750245,0.03309623070702066,0.09925245569437366,0.12791324776077878,0.09925245569437366,-0.013772248320454311,0.9198758165419869,2.501616901223838e-10,9.0,Sm,109.9,14.22,1.0,0.0944006754214843,-1.9505207616129967,-0.6666666666666666,0.1420375928652424,-0.5562018768996361,-0.36363636363636365,0.27506585446444837
NGC2955_rotmod,24,86.82493404813584,3.7749971325276452,1.2996959440288216,2.52613810049882,0.4606978594468456,252.125,250.25445055421258,0.9925808648654937,2.644726392030805e-10,4.7781833133819005e-11,-1.4004480590912045,-0.036087012148646576,-0.10821406579165052,-0.05665985299989385,-0.10821406579165052,-0.024773126258637684,0.7475282950264173,2.0799922807814763e-10,3.0,Sb,0.0,974.61,1.0,0.0,2.276867204988416,1.3333333333333333,0.0,0.8389003667301417,0.7272727272727273,0.9999658537822114
UGC06917_rotmod,11,38.331642683485704,3.8331642683485705,1.3314508736030868,2.7733431074352786,1.4992298688760046,94.17272727272729,88.16911397917907,0.9362489176281201,1.2107117464925354e-11,3.4209569182348626e-11,-0.501639454289081,0.03134555598156852,0.09400588166001078,0.1450092948653297,0.09400588166001078,-0.02450845287970075,0.9150622583544903,2.5447523336856874e-10,9.0,Sm,108.7,53.07,1.0,0.08342160813907236,-0.6335583891482879,-0.6666666666666666,0.12551821647586095,-0.12158428913217215,-0.36363636363636365,0.9566101475096335
UGC01230_rotmod,11,38.50959539117784,3.8509595391177838,2.0588814906704456,2.69160589667373,0.004084172278580086,91.88181818181819,91.2684870237938,0.993324782093333,5.747244284926285e-12,2.281361227494914e-11,-0.9926246239056524,0.023836838843329548,0.07149697563759642,0.12035932564042726,0.07149697563759642,-0.023479616899657597,0.8946952870032688,2.482791075905634e-10,9.0,Sm,103.7,28.63,1.0,0.036331929247390204,-1.2507150668780678,-0.6666666666666666,0.0546659200414486,-0.3252553674846304,-0.36363636363636365,0.8158406338214711
NGC3917_rotmod,17,64.58860333754981,4.036787708596863,1.4556122824933209,3.3713870817470233,0.838253554562681,114.8529411764706,111.40755422614768,0.9700017525452038,1.7100185759707837e-11,4.1697010051581175e-11,-0.720343008507288,0.03989114130815003,0.11960998540509564,0.17108013090427315,0.11960998540509564,-0.02473272976065026,0.9387941274924708,2.6119685387371624e-10,6.0,Scd,135.9,112.94,1.0,0.30674913516900665,0.12168651825659924,0.3333333333333333,0.4615423414966866,0.12765800259379723,0.18181818181818182,0.9931220467991373
F567-2_rotmod,5,16.702924183256513,4.175731045814128,1.432416851987179,2.6330310301437767,-1.3809585469833454,44.31999999999999,55.91333238473929,1.2615824094029626,2.723928691640027e-12,1.5846946011785724e-11,0.2910216653892213,0.018043506074323288,0.05412464459767809,0.05673015354510438,0.05412464459767809,-0.0012520141153803503,0.8792865744497395,2.329734212281196e-10,9.0,Sm,0.0,11.5,3.0,0.0,-2.162823150618887,-0.6666666666666666,0.0,-0.6262648901764124,-0.36363636363636365,0.020851091563662136
NGC3521_rotmod,41,175.23734951619778,4.380933737904945,0.9542068010270738,4.003812278730095,1.4541522362797865,207.4390243902439,194.0421973880669,0.9354180003422391,3.0182682358251497e-10,9.509478888934135e-11,-1.4035710347037986,0.09402586483454417,0.2812492538651791,0.3328038293985688,0.2812492538651791,-0.024773300565329365,1.103492552930273,3.07046146594191e-10,4.0,Sbc,213.7,2232.7,1.0,0.7594029763370106,3.1057967084163,1.0,1.1426165151045233,1.1124596944236615,0.5454545454545455,0.9999955683753616
UGC06399_rotmod,9,35.937106955419964,4.4921383694274954,1.7186300771005614,2.734481351483978,1.7226686125357107,68.75555555555556,60.98380209595843,0.8869654474202099,6.987719631080771e-12,2.3428751182706426e-11,-0.3707036461121972,-0.007871061617149056,-0.023612697222841872,0.025728300526956897,-0.023612697222841872,-0.02370961946253147,0.8135224523699186,2.2586162253054057e-10,9.0,Sm,85.0,30.82,1.0,-0.16251892949777494,-1.1770063560961215,-0.6666666666666666,-0.24453000402628935,-0.3009303732803198,-0.36363636363636365,0.8440334264762323
UGC06818_rotmod,8,33.16477975430458,4.737825679186369,1.546130921776348,3.3076256433019178,-0.7414247505382892,51.587500000000006,54.75665913248497,1.0614326945962678,7.240063496146396e-12,2.1606361415902896e-11,-0.592673340237545,-0.03611998221815031,-0.10831284718635484,-0.05723829218146641,-0.10831284718635484,-0.024542638345593153,0.7474544567858358,2.0787894796560906e-10,9.0,Sm,71.2,56.08,2.0,-0.3396773675701612,-0.5783909432617568,-0.6666666666666666,-0.5110869750142434,-0.10337819398791716,-0.36363636363636365,0.9620187656651106
NGC3953_rotmod,8,33.55689088826798,4.793841555466854,1.918916409705575,2.767181352742689,-0.5911769226585295,213.625,217.8667670275424,1.0198561358808305,8.306102455129467e-11,9.795631377392549e-11,-0.9985188245018857,0.09923753878586142,0.29673915076374274,0.34829232858403014,0.29673915076374274,-0.024772628928206412,1.12071860929283,3.118388506710032e-10,4.0,Sbc,220.8,587.26,1.0,0.792087128414849,1.770297465928723,1.0,1.1917938993260893,0.6717246579708412,0.5454545454545455,0.9998810811067884
KK98-251_rotmod,15,67.8313493218811,4.845096380134365,2.004901118055912,2.8104181137776516,-2.0652480235377464,21.583333333333332,25.713829380408825,1.1913743342274359,3.837614729486803e-12,1.1235715892596125e-11,0.3445934825217556,-0.14637028339308789,-0.4360016176782465,-0.4731213969259248,-0.4360016176782465,0.017837009396495532,0.538606153627673,1.3714967183089495e-10,10.0,Im,33.7,7.89,2.0,-1.0876723486297752,-2.5395740511303084,-1.0,-1.6365387380512124,-0.7505984102473374,-0.5454545454545455,-0.4162692330537653
UGC12506_rotmod,31,147.47743577586402,4.915914525862134,1.6545751023415436,3.4889838335180055,1.0699721941521905,228.8709677419355,213.42086333731464,0.9324942584153282,1.9770938391618426e-11,5.6102664573184e-11,-0.7787884548665533,0.12653964818052552,0.3776056499339832,0.4291145462011377,0.3776056499339832,-0.02475135050211304,1.2151124138137883,3.3808886249962696e-10,6.0,Scd,234.0,144.82,2.0,0.85015092936961,0.3703214059725833,0.3333333333333333,1.2791581314504694,0.20971129234095817,0.18181818181818182,0.9962661662729719
F563-V2_rotmod,10,45.945178707508944,5.105019856389883,1.5606576035390347,2.734523372491992,1.6454324514105092,86.15,65.7074179045917,0.7627094359209714,6.612904313360308e-12,2.689046121105037e-11,-0.5965262961005052,0.05155431821623998,0.15452607663976564,0.20151157526648342,0.15452607663976564,-0.022577741503034703,0.9721521254295892,2.692676312722981e-10,10.0,Im,116.6,23.6,1.0,0.15357908792830058,-1.443923473956527,-1.0,0.23107889711995275,-0.3890170766849321,-0.5454545454545455,0.7193449700791347
NGC3972_rotmod,10,46.25636403729338,5.1395960041437085,2.00143516153458,2.8699434345725425,1.7173392181810088,105.1,96.49921172560008,0.918165668178878,2.4575845560489337e-11,4.658023525734859e-11,-0.5147227152637941,0.01804806453948255,0.05413831554072494,0.10565967017038513,0.05413831554072494,-0.024757337065976923,0.8792985952085879,2.446561833541226e-10,4.0,Sbc,132.7,164.75,1.0,0.28292075535007044,0.49925898739452523,1.0,0.42568957141586844,0.2522626527912182,0.5454545454545455,0.9972808156450542
UGC07089_rotmod,12,56.956928460155495,5.177902587286863,2.018061960354989,2.755385023851071,-2.054936158717703,59.791666666666664,69.7026481790402,1.1657585758167002,7.47875765443845e-12,2.540126994185793e-11,-0.5582723512088885,0.009021753037161644,0.02706452483661599,0.07728103864119763,0.02706452483661599,-0.024130327462752715,0.8558120190013347,2.3781076685658396e-10,8.0,Sdm,0.0,37.4,2.0,0.0,-0.9834994815676051,-0.3333333333333333,0.0,-0.23707016528773442,-0.18181818181818182,0.9002177949707323
NGC3992_rotmod,9,41.70005570200739,5.212506962750924,1.4855612398106939,2.9026400082307493,0.4024474378698602,253.66666666666666,251.103958456161,0.9898973395118043,2.8799758104416087e-11,6.284959219540165e-11,-1.7187700068436256,0.11319622896149015,0.33814565547711534,0.3896954526149197,0.33814565547711534,-0.024771004423254094,1.1680977835717237,3.250209605163293e-10,4.0,Sbc,241.0,360.44,1.0,0.8796267475025636,1.2821553213787453,1.0,1.3235081770051813,0.5106303353176456,0.5454545454545455,0.9996042657658821
UGC12732_rotmod,16,81.51473618475836,5.434315745650557,2.387881676346952,2.903530626143455,0.7738988041187734,75.75,72.52761876779527,0.9574603137662743,4.067541212745575e-12,1.9358350902017235e-11,0.15075362783423066,0.018043506074323288,0.05412464459767809,0.1024756950144913,0.05412464459767809,-0.023233924287657727,0.8792865744497395,2.4387844295468343e-10,9.0,Sm,0.0,26.84,1.0,0.0,-1.3152768738846103,-0.6666666666666666,0.0,-0.34656174450023036,-0.36363636363636365,0.7874688575648428
UGC05999_rotmod,5,21.778192671445588,5.444548167861397,0.7797977638103049,3.2745041598559284,-1.3637391022154648,83.24,90.05869551107733,1.0819160921561428,5.322520666992197e-12,2.2728424333115242e-11,0.270077100526361,0.027065259111484934,0.08117595707508089,0.1277862479137442,0.08117595707508089,-0.022397444502976854,0.9033970703443334,2.5012992164334313e-10,10.0,Im,0.0,22.95,2.0,0.0,-1.4718522494815374,-1.0,0.0,-0.39823399685043537,-0.5454545454545455,0.7023319798978185
NGC4100_rotmod,24,126.93349795279106,5.518847737077872,1.4995448605968829,3.7022271371845203,1.652856104716471,175.29166666666666,166.53004798210645,0.9500169126623615,3.635248810938522e-11,5.5793956264078585e-11,-1.5170578071931253,0.046075449514142115,0.1381286157946387,0.18967921512610197,0.1381286157946387,-0.02477138989795576,0.956341282121774,2.6610033493337074e-10,4.0,Sbc,158.2,388.0,1.0,0.458689869345462,1.355835153635182,1.0,0.6901561310087242,0.534945799169869,0.5454545454545455,0.9996699380662992
UGC12632_rotmod,15,77.36775104292005,5.526267931637146,2.114880336824606,3.5403985012121257,1.0214282442069413,60.186666666666675,56.36430911049895,0.9364916223498938,3.819570835595915e-12,1.60268161605461e-11,0.006535453155493605,-0.03500412260601923,-0.10496949867640157,-0.08451478716706182,-0.10496949867640157,-0.00982901538719464,0.7499576397049199,2.0228537225447242e-10,9.0,Sm,71.7,13.09,1.0,-0.33267943838251657,-2.033321606066283,-0.6666666666666666,-0.500557717544246,-0.5835274133263502,-0.36363636363636365,0.17842416760770238
F579-V1_rotmod,14,73.72645226637083,5.671265558951602,1.6547303794599661,3.821625524503813,1.8891705815655997,100.55714285714285,80.55599520513418,0.8010966990139783,9.99280076720851e-12,2.8495471844692832e-11,-0.3428814627485786,0.00016970502339588162,0.0005091150653001751,0.05159462766300982,0.0005091150653001751,-0.024547903750993624,0.8333846816613903,2.3178004711817592e-10,5.0,Sc,112.1,56.6,1.0,0.11422114409002286,-0.569161200778954,0.6666666666666666,0.1718599606244826,-0.10033223876743261,0.36363636363636365,0.9628566934651326
NGC1003_rotmod,36,207.89380754820093,5.939823072805741,1.883820209307795,3.780754909257979,0.34760049958971184,99.03055555555555,97.77952375282966,0.9873672141319648,7.33145110373841e-12,2.1994273862565384e-11,-0.8565131122811726,0.005885813927023807,0.01765723788278929,0.06916290501633722,0.01765723788278929,-0.024749798820296775,0.8477988997110313,2.358880024627762e-10,6.0,Scd,109.8,140.87,1.0,0.09349034308733876,0.34266729328412415,0.3333333333333333,0.14066788430254284,0.20058501508368612,0.18181818181818182,0.9960034789760808
UGC05253_rotmod,73,433.7704458775526,6.024589526077119,0.9641696533577715,3.3127188863427097,-1.2016372483526863,241.78082191780823,244.54277190228834,1.0114233625420423,7.107968453846789e-10,6.31396310160806e-11,-1.5684097369528627,0.07598235876022089,0.2275094165689595,0.27906389940236753,0.2275094165689595,-0.024773256020602062,1.0457563053319194,2.909810430623659e-10,2.0,Sab,213.7,1488.78,2.0,0.7594029763370106,2.7005420856118882,1.6666666666666667,1.1426165151045233,0.9787195130202732,0.9090909090909092,0.9999879745482981
UGC08699_rotmod,41,247.14029925433226,6.178507481358307,1.3570566148372638,4.366916333294929,1.5463193403773117,184.17073170731706,179.69140600881605,0.9756784063516698,4.0853740315577413e-10,5.825759703940425e-11,-2.0678211677921223,0.05072918851647907,0.15205715073524473,0.20361172375746478,0.15205715073524473,-0.02477329935864771,0.9697549143499498,2.698337275168018e-10,2.0,Sab,182.4,2191.95,2.0,0.6010318916521397,3.0873766516006795,1.6666666666666667,0.9043274610520875,1.106380795871107,0.9090909090909092,0.999995362663183
F583-1_rotmod,25,171.67399608428644,7.1530831701786015,1.5836467090057236,4.12441564540702,1.5551439691775297,53.263999999999996,45.00748948018752,0.8449889133408592,2.380985992224521e-12,1.3697782101671557e-11,0.3229763617936198,-0.006377320596732048,-0.019131702427396598,-0.02073272960092205,-0.019131702427396598,0.0007693347675284017,0.8171760219446617,2.156079025091606e-10,9.0,Sm,85.8,11.19,1.0,-0.15315117949417478,-2.1901496636642577,-0.6666666666666666,-0.23043505549828433,-0.635283054575178,-0.36363636363636365,-0.01280185962107138
UGC06628_rotmod,7,43.21301076545235,7.202168460908726,2.058700019683473,3.778445249957354,-2.08918267195979,39.10000000000001,56.37754069710747,1.4418808362431574,7.88799261906756e-12,1.7739902285816793e-11,-0.009641791255269634,-0.12104552010481007,-0.36137333240086883,-0.3114374825751562,-0.36137333240086883,-0.023995461196578523,0.5803392758130264,1.6121787950356257e-10,9.0,Sm,41.8,34.74,2.0,-0.8722738464573808,-1.0572784251751324,-0.6666666666666666,-1.3124448200919911,-0.26141833739133374,-0.36363636363636365,0.8815092244067845
